*HDR 0000063 remotecustsupport_CA_20120710.csv 20120710
"7661","L3L3384","L00",20100727,"40KS68L  ","L5R 4H1","649","NA","N",,"20121837587   ","",,,,,,"ONTARIO",,"MOBILE",,20101215,"   "
"7661","L3L3384","L00",20100727,"40KS68L  ","L5R 4H1","649","NA","N",,"20121837588   ","",,,,,,"ONTARIO",,"MOBILE",,20101214,"   "
"7661","L3L3384","L00",20100727,"40KS68L  ","L5R 4H1","649","NA","N",,"20121837589   ","",,,,,,"ONTARIO",,"MOBILE",,20101213,"   "
"7673","L3AAR5P","L00",20100727,"40KS68N  ","H4Z 0A4","649","11","N",,"20121837590   ","",,,,,,"QUEBEC",,"MOBILE",,20101217,"   "
"1702","LVG8848","L00",20100727,"40KS68S  ","K7S 3P3","649","NA","N",,"20121837591   ","",,,,,,"ONTARIO",,"MOBILE",,20101220,"   "
"2082","R8ZZTCW","L00",20100727,"40KS68W  ","R3C 4A4","649","11","N",,"20121837592   ","",,,,,,"MANITOBA",,"MOBILE",,20101217,"   "
"2847","LRYZFA5","L00",20100727,"40KS68Z  ","M5T 1W7","649","11","N",,"20121837593   ","",,,,,,"ONTARIO",,"MOBILE",,20101221,"   "
"2847","LRYZFA5","L00",20100727,"40KS68Z  ","M5T 1W7","649","11","N",,"20121837594   ","",,,,,,"ONTARIO",,"MOBILE",,20101220,"   "
"7663","L3ACT2K","L00",20100727,"40KS685  ","J2L 1A3","649","11","N",,"20121837595   ","",,,,,,"QUEBEC",,"MOBILE",,20101217,"   "
"7663","L3ACT2K","L00",20100727,"40KS685  ","J2L 1A3","649","11","N",,"20121837596   ","",,,,,,"QUEBEC",,"MOBILE",,20101216,"   "
"2767","R8LWREK","L00",20100727,"40KS689  ","L3R 2Z1","649","11","N",,"20121837597   ","",,,,,,"ONTARIO",,"MOBILE",,20101217,"   "
"7483","MJ04872","L00",20100727,"40KS69B  ","J7Z 5T3","649","13","N",,"20121837598   ","",,,,,,"QUEBEC",,"DESKTOP",,20101217,"   "
"7659","L3ABL3A","L00",20100727,"40KS69H  ","L5B 3C2","649","11","N",,"20121837599   ","",,,,,,"ONTARIO",,"MOBILE",,20101217,"   "
"2767","R8BLZTG","L00",20100727,"40KS69M  ","L4V 1W5","649","11","N",,"20121837600   ","",,,,,,"ONTARIO",,"MOBILE",,20101217,"   "
"7664","L3B7602","L00",20100727,"40KS69N  ","L5H 4K3","649","NA","N",,"20121837601   ","",,,,,,"ONTARIO",,"MOBILE",,20101217,"   "
"7450","R90FV8V","L00",20100727,"40KS69P  ","P6A 6S2","649","11","N",,"20121837602   ","",,,,,,"ONTARIO",,"MOBILE",,20101217,"   "
"7659","L3D8501","L00",20100727,"40KS69Q  ","E1E 4E3","649","11","N",,"20121837603   ","",,,,,,"NEW BRUNSWICK",,"MOBILE",,20101217,"   "
"2767","L3BDC0W","L00",20100727,"40KS69S  ","L4Z 4E7","649","11","N",,"20121837604   ","",,,,,,"ONTARIO",,"MOBILE",,20101217,"   "
"7664","L3AAK3M","L00",20100727,"40KS69V  ","H9P 2V4","649","11","N",,"20121837605   ","",,,,,,"QUEBEC",,"MOBILE",,20101223,"   "
"3680","R94XR9F","L00",20100727,"40KS7BB  ","H3A 3T5","649","11","N",,"20121837606   ","",,,,,,"QUEBEC",,"MOBILE",,20101215,"   "
"4313","R96DTV9","L00",20100727,"41JMNFN  ","L6C 2M8","649","11","N",,"20121838661   ","",,,,,,"ONTARIO",,"MOBILE",,20101224,"   "
"2537","R89P1KZ","L00",20100727,"41JMNFZ  ","H2R 2R9","649","11","N",,"20121838662   ","",,,,,,"QUEBEC",,"MOBILE",,20101228,"   "
"2537","R89P1KZ","L00",20100727,"41JMNFZ  ","H2R 2R9","649","11","N",,"20121838663   ","",,,,,,"QUEBEC",,"MOBILE",,20101227,"   "
"0768","L3FT271","L00",20100727,"41JMNF2  ","L4N 0S4","649","NA","N",,"20121838664   ","",,,,,,"ONTARIO",,"MOBILE",,20101225,"   "
"4313","R822B5N","L00",20100727,"41JMNF3  ","A1A 5G2","649","11","N",,"20121838665   ","",,,,,,"NEWFOUNDLAND",,"MOBILE",,20101225,"   "
"0831","R99X3VL","L00",20100727,"41JMNGC  ","V3E 3M7","649","11","N",,"20121838666   ","",,,,,,"BRITISH COLUMBIA",,"MOBILE",,20101224,"   "
"2847","LRVLY79","L00",20100727,"41JMNGD  ","V3S 7L1","649","11","N",,"20121838667   ","",,,,,,"BRITISH COLUMBIA",,"MOBILE",,20101224,"   "
"2242","R8VLNFM","L00",20100727,"41JMRM7  ","V5B 2Z8","649","11","N",,"20121839724   ","",,,,,,"BRITISH COLUMBIA",,"MOBILE",,20101213,"   "
"7387","LX0BNDB","L00",20100727,"41JMRM8  ","H4V 2H6","649","NC","N",,"20121839725   ","",,,,,,"QUEBEC",,"DESKTOP",,20101213,"   "
"2767","L3CVD3M","L00",20100727,"41JMSY5  ","H3Z 3C2","649","11","N",,"20121840077   ","",,,,,,"QUEBEC",,"MOBILE",,20101208,"   "
"2767","R8KKGAK","L00",20100727,"41JMSY7  ","H4S 1Y9","649","11","N",,"20121840078   ","",,,,,,"QUEBEC",,"MOBILE",,20101208,"   "
"2516","R86AXPE","L00",20100727,"41JMSY9  ","N4W 3W3","649","11","N",,"20121840079   ","",,,,,,"ONTARIO",,"MOBILE",,20101215,"   "
"2516","R86AXPE","L00",20100727,"41JMSY9  ","N4W 3W3","649","11","N",,"20121840080   ","",,,,,,"ONTARIO",,"MOBILE",,20101214,"   "
"7675","LVL6RZP","L00",20100727,"41JMSZN  ","R3T 3M6","649","NA","N",,"20121840081   ","",,,,,,"MANITOBA",,"MOBILE",,20101208,"   "
"6475","L3AGZ2D","L00",20100727,"41JMSZW  ","L4W 5S1","649","11","N",,"20121840082   ","",,,,,,"ONTARIO",,"MOBILE",,20101208,"   "
"2808","R8RYTXL","L00",20100727,"41JMSZ2  ","L6K 3V3","649","11","N",,"20121840083   ","",,,,,,"ONTARIO",,"MOBILE",,20101215,"   "
"2516","R82ZWM5","L00",20100727,"41JMS2B  ","M2J 3X8","649","11","N",,"20121840084   ","",,,,,,"ONTARIO",,"MOBILE",,20101210,"   "
"6457","L3ABL1Y","L00",20100727,"41JMS2R  ","M5S 2S1","649","11","N",,"20121840085   ","",,,,,,"ONTARIO",,"MOBILE",,20101210,"   "
"8811","LKRNZR0","L00",20100727,"40KV6PH  ","T5H 0B3","649","16","N",,"20102274915   ","",,,,,,"ALBERTA",,"DESKTOP",,20100624,"   "
"2089","L3ALP7N","L00",20100727,"40KV6PP  ","L5N 7K2","649","16","N",,"20102274916   ","",,,,,,"ONTARIO",,"MOBILE",,20100629,"   "
"7663","L3ADN3D","L00",20100727,"40KV6P8  ","L3R 9Z7","649","16","N",,"20102274917   ","",,,,,,"ONTARIO",,"MOBILE",,20100624,"   "
"4434","V1TT987","L00",20100727,"40KV6QG  ","R2N 0E6","649","17","N",,"20102274918   ","",,,,,,"MANITOBA",,"VISUAL MONITOR",,20100624,"   "
"7659","L3N8259","L00",20100727,"40KV6QV  ","K1R 7Y6","649","16","N",,"20102274919   ","",,,,,,"ONTARIO",,"MOBILE",,20100624,"   "
"7767","LVA1470","L00",20100727,"40KV6SH  ","M1R 3B1","649","16","N",,"20102274920   ","",,,,,,"ONTARIO",,"MOBILE",,20100624,"   "
"7663","L3ABT3E","L00",20100727,"40KV62S  ","L3R 9Z7","649","16","N",,"20102274926   ","",,,,,,"ONTARIO",,"MOBILE",,20100629,"   "
"0769","L3B1283","L00",20100727,"40KV628  ","P1B 2G6","649","16","N",,"20102274927   ","",,,,,,"ONTARIO",,"MOBILE",,20100628,"   "
"6449","L3C2844","L00",20100727,"40KV6TJ  ","P7B 6T7","649","16","N",,"20102274921   ","",,,,,,"ONTARIO",,"DESKTOP",,20100624,"   "
"2765","R89432V","L00",20100727,"40KV6T9  ","E3C 2P5","649","16","N",,"20102274922   ","",,,,,,"NEW BRUNSWICK",,"MOBILE",,20100624,"   "
"6072","LKGFB32","BN1",20100727,"40KV72F  ","M5H 1H1","649","16","N",,"20102274939   ","",,,,,,"ONTARIO",,"DESKTOP",,20100629,"   "
"6474","R8VY161","L00",20100727,"40KV64J  ","K2J 4R3","649","16","N",,"20102274932   ","",,,,,,"ONTARIO",,"MOBILE",,20100628,"   "
"2082","L3AHA4H","L00",20100727,"40KV646  ","L5W 0E5","649","16","N",,"20102274933   ","",,,,,,"ONTARIO",,"MOBILE",,20100628,"   "
"7762","LVA1028","L00",20100727,"40KV66C  ","M5R 2X9","649","16","N",,"20102274934   ","",,,,,,"ONTARIO",,"MOBILE",,20100627,"   "
"2767","R8XVKPZ","L00",20100727,"41JPDBM  ","M5X 1B1","649","16","N",,"20102274953   ","",,,,,,"ONTARIO",,"MOBILE",,20100727,"   "
"6473","R8PAH02","L00",20100727,"40KV76R  ","H7X 1E2","649","16","N",,"20102274944   ","",,,,,,"QUEBEC",,"MOBILE",,20100624,"   "
"4431","V1DK733","L00",20100727,"41JPDG6  ","E3A 9N6","649","17","N",,"20102274962   ","",,,,,,"NEW BRUNSWICK",,"VISUAL MONITOR",,20100727,"   "
"6463","L3AAB8C","L00",20100727,"41JPDCK  ","M5G 2R5","649","16","N",,"20102274956   ","",,,,,,"ONTARIO",,"MOBILE",,20100727,"   "
"2243","R8PTDEW","L00",20100727,"41JPDM6  ","V0H 1X5","649","16","N",,"20102274972   ","",,,,,,"BRITISH COLUMBIA",,"MOBILE",,20100726,"   "
"2081","R8LGBZT","L00",20100727,"41JPDQH  ","K2T 0A6","649","16","N",,"20102274982   ","",,,,,,"ONTARIO",,"MOBILE",,20100726,"   "
"1951","L3EZZ21","L00",20100727,"41JPDN9  ","M2J1R  ","649","16","N",,"20102274977   ","",,,,,,"ONTARIO",,"MOBILE",,20100726,"   "
"7664","L3AAZ2L","L00",20100727,"41JPDQ4  ","H3T 2A7","649","16","N",,"20102274987   ","",,,,,,"QUEBEC",,"MOBILE",,20100726,"   "
"4431","V1F5058","L00",20100727,"41JPDY5  ","N1H 3T9","649","17","N",,"20102275003   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100726,"   "
"4433","VL39051","L00",20100727,"41JPDWF  ","E1A 1P3","649","17","N",,"20102275000   ","",,,,,,"NEW BRUNSWICK",,"VISUAL MONITOR",,20100726,"   "
"2764","R8GNBZ5","L00",20100727,"41JPD7N  ","L5W 1W8","649","16","N",,"20102275007   ","",,,,,,"ONTARIO",,"MOBILE",,20100727,"   "
"4434","V610933","L00",20100727,"41JPD9N  ","K2K 2B7","649","17","N",,"20102275011   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100727,"   "
"9165","V6BRK70","L00",20100727,"41JPFCS  ","R2M 5E5","649","17","N",,"20102275020   ","",,,,,,"MANITOBA",,"VISUAL MONITOR",,20100726,"   "
"4420","VN02603","L00",20100727,"41JPFSG  ","L4K 0B6","649","17","N",,"20102275045   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100723,"   "
"4434","V1KL766","L00",20100727,"41JPFVG  ","M5J 2N9","649","17","N",,"20102275049   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100722,"   "
"4434","V644001","L00",20100727,"41JPF9C  ","H4R 3J4","649","17","N",,"20102275068   ","",,,,,,"QUEBEC",,"VISUAL MONITOR",,20100723,"   "
"4434","V644615","L00",20100727,"41JPF5Z  ","M2J 4R3","649","17","N",,"20102275065   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100724,"   "
"8258","LX0A0AY","L00",20100727,"41JPGH4  ","H4E 3K4","649","16","N",,"20102275078   ","",,,,,,"QUEBEC",,"DESKTOP",,20100720,"   "
"4434","V648632","L00",20100727,"41JPF9H  ","H4R 3J4","649","17","N",,"20102275070   ","",,,,,,"QUEBEC",,"VISUAL MONITOR",,20100723,"   "
"9165","V6FEV22","L00",20100727,"41JPGPV  ","K1N 5W8","649","17","N",,"20102275092   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100720,"   "
"7764","LVB6609","L00",20100727,"41JPGZF  ","N8N 2E1","649","16","N",,"20102275105   ","",,,,,,"ONTARIO",,"MOBILE",,20100719,"   "
"8744","L3CT175","L00",20100727,"41JPHM5  ","G1V 4K5","649","16","N",,"20102275145   ","",,,,,,"QUEBEC",,"MOBILE",,20100716,"   "
"7659","L3C1874","L00",20100727,"41JPHGN  ","L3R 9Z7","649","16","N",,"20102275137   ","",,,,,,"ONTARIO",,"MOBILE",,20100717,"   "
"7417","R8TPZH5","L00",20100727,"41JPHKQ  ","V6V 1Y6","649","16","N",,"20102275138   ","",,,,,,"BRITISH COLUMBIA",,"MOBILE",,20100716,"   "
"8744","L3CT065","L00",20100727,"41JPHLV  ","G1V 4K5","649","16","N",,"20102275140   ","",,,,,,"QUEBEC",,"MOBILE",,20100716,"   "
"9632","LKCCDT7","L00",20100727,"41JPHMC  ","G1V 4K5","649","16","N",,"20102275141   ","",,,,,,"QUEBEC",,"DESKTOP",,20100716,"   "
"2847","LRCFL45","L00",20100727,"41JPHMD  ","T2H 2B5","649","16","N",,"20102275142   ","",,,,,,"ALBERTA",,"MOBILE",,20100716,"   "
"6072","LKFBRKN","L00",20100727,"41JPHTF  ","M4N 1T7","649","16","N",,"20102275155   ","",,,,,,"ONTARIO",,"DESKTOP",,20100716,"   "
"7659","L3KH933","L00",20100727,"41JPHNZ  ","M4W 3Y7","649","16","N",,"20102275147   ","",,,,,,"ONTARIO",,"MOBILE",,20100716,"   "
"6460","L3A6832","L00",20100727,"41JPHQG  ","T2P 0M6","649","16","N",,"20102275149   ","",,,,,,"ALBERTA",,"MOBILE",,20100716,"   "
"4422","V6N5522","L00",20100727,"41JPHQ4  ","S4P 3Z5","649","17","N",,"20102275150   ","",,,,,,"SASKATCHEWAN",,"VISUAL MONITOR",,20100720,"   "
"8811","LKCLHYM","L00",20100727,"41JPHTQ  ","L7L 5M3","649","16","N",,"20102275157   ","",,,,,,"ONTARIO",,"DESKTOP",,20100716,"   "
"6072","LKFBRLT","L00",20100727,"41JPHT5  ","M4N 1T7","649","16","N",,"20102275158   ","",,,,,,"ONTARIO",,"DESKTOP",,20100716,"   "
"9165","V6FER75","L00",20100727,"41JPH2Z  ","K2B 8C1","649","17","N",,"20102275161   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100719,"   "
"9165","V6FEY49","L00",20100727,"41JPH3D  ","K2B 8C1","649","17","N",,"20102275162   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100719,"   "
"9165","V6FEY26","L00",20100727,"41JPH33  ","K2B 8C1","649","17","N",,"20102275165   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100719,"   "
"9165","V6FEZ05","L00",20100727,"41JPH36  ","K2B 8C1","649","17","N",,"20102275167   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100719,"   "
"9165","V6FER92","L00",20100727,"41JPH37  ","K2B 8C1","649","17","N",,"20102275168   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100719,"   "
"2768","R816W6R","L00",20100727,"41JPJB2  ","M5J 2T3","649","16","N",,"20102275188   ","",,,,,,"ONTARIO",,"MOBILE",,20100715,"   "
"8933","L3AAP3T","L00",20100727,"41JPJCH  ","N0G 1L0","649","16","N",,"20102275189   ","",,,,,,"ONTARIO",,"MOBILE",,20100715,"   "
"2089","L3AGV0D","L00",20100727,"41JPJCW  ","H1Z 4M6","649","16","N",,"20102275191   ","",,,,,,"QUEBEC",,"MOBILE",,20100715,"   "
"8933","L3AAR5W","L00",20100727,"41JPJC5  ","N0G 1L0","649","16","N",,"20102275192   ","",,,,,,"ONTARIO",,"MOBILE",,20100715,"   "
"9935","MJ01809","L00",20100727,"41JPJD7  ","H1E 4A7","649","16","N",,"20102275193   ","",,,,,,"QUEBEC",,"DESKTOP",,20100715,"   "
"8744","L3CV391","L00",20100727,"41JPJFT  ","S7K 3X6","649","16","N",,"20102275194   ","",,,,,,"SASKATCHEWAN",,"MOBILE",,20100714,"   "
"9165","V6PCB40","L00",20100727,"41JPJG6  ","L3R 5V7","649","17","N",,"20102275198   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100714,"   "
"3282","MJPBM85","L00",20100727,"41JPJG7  ","L2N 1H1","649","16","N",,"20102275199   ","",,,,,,"ONTARIO",,"DESKTOP",,20100714,"   "
"9702","MJ07613","L00",20100727,"41JPJHW  ","H2Y 2G1","649","16","N",,"20102275201   ","",,,,,,"QUEBEC",,"DESKTOP",,20100714,"   "
"9851","LKDHRDZ","L00",20100727,"41JPJH7  ","N2L 3V2","649","16","N",,"20102275202   ","",,,,,,"ONTARIO",,"DESKTOP",,20100715,"   "
"7469","R92GYZC","L00",20100727,"41JPJKJ  ","L3R 4H8","649","16","N",,"20102275204   ","",,,,,,"ONTARIO",,"MOBILE",,20100714,"   "
"7373","MJDW278","L00",20100727,"41JPJKL  ","H1Z 3T6","649","16","N",,"20102275205   ","",,,,,,"QUEBEC",,"DESKTOP",,20100714,"   "
"8932","L3ABA7N","L00",20100727,"41JPJKM  ","M6J 1H1","649","16","N",,"20102275206   ","",,,,,,"ONTARIO",,"MOBILE",,20100714,"   "
"6475","R8CRRMY","L00",20100727,"41JPJKW  ","M3C 1V7","649","16","N",,"20102275208   ","",,,,,,"ONTARIO",,"MOBILE",,20100714,"   "
"6072","LKPGDAM","L00",20100727,"41JPJK7  ","G8Z 3X5","649","16","N",,"20102275209   ","",,,,,,"QUEBEC",,"DESKTOP",,20100715,"   "
"1951","L3EZX21","L00",20100727,"41JPJM4  ","L3R 9Z7","649","16","N",,"20102275212   ","",,,,,,"ONTARIO",,"MOBILE",,20100714,"   "
"1951","L3EZY19","L00",20100727,"41JPJN7  ","L3R 9Z7","649","16","N",,"20102275213   ","",,,,,,"ONTARIO",,"MOBILE",,20100714,"   "
"6734","55ZFC39","L00",20100727,"41JPJQ2  ","L3R 4B7","649","17","N",,"20102275214   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100714,"   "
"0769","L3D4314","L00",20100727,"41JPJW5  ","L4X 1N5","649","16","N",,"20102275218   ","",,,,,,"ONTARIO",,"MOBILE",,20100713,"   "
"6457","L3H4449","L00",20100727,"41JPJW8  ","V6E 4T5","649","16","N",,"20102275219   ","",,,,,,"BRITISH COLUMBIA",,"MOBILE",,20100713,"   "
"6305","MJ01045","L00",20100727,"41JPJYK  ","L5N 5N1","649","16","N",,"20102275221   ","",,,,,,"ONTARIO",,"DESKTOP",,20100713,"   "
"7438","L3ABB7A","L00",20100727,"41JPJY7  ","T2P 1H7","649","16","N",,"20102275223   ","",,,,,,"ALBERTA",,"MOBILE",,20100713,"   "
"1951","L3H4889","L00",20100727,"41JPJZL  ","J5W 1T6","649","16","N",,"20102275225   ","",,,,,,"QUEBEC",,"MOBILE",,20100713,"   "
"2572","V6D5246","L00",20100727,"41JPJ5N  ","L1T 3V3","649","17","N",,"20102275229   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100715,"   "
"6458","L3L4346","L00",20100727,"41JPJYB  ","L5N 8L9","649","16","N",,"20102275220   ","",,,,,,"ONTARIO",,"MOBILE",,20100713,"   "
"4063","R851M3L","L00",20100727,"41JPJ7G  ","N3E 1A9","649","16","N",,"20102275232   ","",,,,,,"ONTARIO",,"MOBILE",,20100715,"   "
"3508","LRHLF72","L00",20100727,"41JPJ7W  ","J8H 4C7","649","16","N",,"20102275233   ","",,,,,,"QUEBEC",,"MOBILE",,20100716,"   "
"7659","L3ACA1P","L00",20100727,"41JPJ86  ","V6B 1A9","649","16","N",,"20102275237   ","",,,,,,"BRITISH COLUMBIA",,"MOBILE",,20100715,"   "
"6474","R8RTCTM","L00",20100727,"41JPJ87  ","M2H 3P7","649","16","N",,"20102275238   ","",,,,,,"ONTARIO",,"MOBILE",,20100715,"   "
"4434","V648632","L00",20100727,"41JPKDR  ","H4R 3J4","649","17","N",,"20102275240   ","",,,,,,"QUEBEC",,"VISUAL MONITOR",,20100712,"   "
"2847","LRKC191","L00",20100727,"41JPKD3  ","M4H 4A4","649","16","N",,"20102275241   ","",,,,,,"ONTARIO",,"MOBILE",,20100712,"   "
"4314","R86Y22A","L00",20100727,"41JPJ6J  ","L6T 4V1","649","16","N",,"20102275231   ","",,,,,,"ONTARIO",,"MOBILE",,20100715,"   "
"4187","L3CEZ6V","L00",20100727,"41JPKFY  ","N6J 2S8","649","16","N",,"20102275244   ","",,,,,,"ONTARIO",,"NETBOOK",,20100713,"   "
"6478","L3AAF4Z","L00",20100727,"41JPKGS  ","M2P 2B8","649","16","N",,"20102275247   ","",,,,,,"ONTARIO",,"MOBILE",,20100712,"   "
"7663","L3ABG9B","L00",20100727,"41JPKGV  ","L7N 3G2","649","16","N",,"20102275248   ","",,,,,,"ONTARIO",,"MOBILE",,20100712,"   "
"6622","V1H7921","L00",20100727,"41JPKHK  ","L3R 5R5","649","17","N",,"20102275251   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100712,"   "
"4434","V647221","L00",20100727,"41JPKFQ  ","K2K 1X8","649","17","N",,"20102275242   ","",,,,,,"ONTARIO",,"VISUAL MONITOR",,20100712,"   "
"7658","L3D2066","L00",20100727,"41JPKKG  ","L4W 0A9","649","16","N",,"20102275255   ","",,,,,,"ONTARIO",,"MOBILE",,20100712,"   "
"4434","V639004","L00",20100727,"41JPKKM  ","H3G 2W6","649","17","N",,"20102275256   ","",,,,,,"QUEBEC",,"VISUAL MONITOR",,20100712,"   "
"6474","L3CHY3C","L00",20100727,"41JPKK5  ","L3R 9Z7","649","16","N",,"20102275257   ","",,,,,,"ONTARIO",,"MOBILE",,20100712,"   "
"7659","L3X3760","L00",20100727,"41JPKLM  ","L4W 0A2","649","16","N",,"20102275258   ","",,,,,,"ONTARIO",,"MOBILE",,20100712,"   "
"7373","MJ26833","L00",20100727,"41JPKLV  ","V3S 2X7","649","16","N",,"20102275259   ","",,,,,,"BRITISH COLUMBIA",,"DESKTOP",,20100715,"   "
"1951","L3EZW23","L00",20100727,"41JPKL8  ","R3B 3M3","649","16","N",,"20102275261   ","",,,,,,"MANITOBA",,"MOBILE",,20100712,"   "
"6458","L3AAA9B","L00",20100727,"41JPKJG  ","N2L 3X2","649","16","N",,"20102275253   ","",,,,,,"ONTARIO",,"MOBILE",,20100712,"   "
"6473","R8150MH","L00",20100727,"41JPKN7  ","H3C 3R5","649","16","N",,"20102275266   ","",,,,,,"QUEBEC",,"MOBILE",,20100712,"   "
"7663","L3ADK6G","L00",20100727,"41JPKPZ  ","L3R 9Z7","649","16","N",,"20102275270   ","",,,,,,"ONTARIO",,"MOBILE",,20100712,"   "
"2764","R8TKAKR","L00",20100727,"41JPKQY  ","T3A 1J9","649","16","N",,"20102275271   ","",,,,,,"ALBERTA",,"MOBILE",,20100711,"   "
